geocode_address	above_low	above_high	time	lat	lng
18 VANE ST, TINGALPA, BRISBANE	0.4	-1.5	29/01/2013 11:00:00 AM	-27.469915	153.108024
18 VINCENT ST, AUCHENFLOWER, BRISBANE	1.2	0.6	29/01/2013 10:40:00 AM	-27.470207	152.998081
18 WALTER AVE, EASTBRISBANE, BRISBANE	0.3	-1.4	29/01/2013 11:00:00 AM	-27.478378	153.048901
18 WENDELL ST, NORMANPARK, BRISBANE	0.8	-2.3	29/01/2013 11:00:00 AM	-27.471861	153.056928
180 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0	-0.6	29/01/2013 11:00:00 AM	-27.437823	153.040578
180 EAGLE FARM RD, PINKENBA, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.423164	153.11917
180 FAIRFIELD RD, FAIRFIELD, BRISBANE	0.6	-9.5	29/01/2013 10:15:00 AM	-27.508752	153.025501
180 KIANAWAH RD, WYNNUMWEST, BRISBANE	0.6	-1.7	29/01/2013 11:00:00 AM	-27.451688	153.144428
180 LEYBOURNE ST, CHELMER, BRISBANE	4.4	-4.3	29/01/2013 9:40:00 AM	-27.5176658	152.9861988
180 MACQUARIE ST, STLUCIA, BRISBANE	1.1	-3.2	29/01/2013 10:25:00 AM	-27.492021	153.009201
180 MAIN BEACH RD, PINKENBA, BRISBANE	0	-8.4	29/01/2013 11:00:00 AM	-27.3832248	153.1438408
180 YOUNGS RD, HEMMANT, BRISBANE	0.3	-0.8	29/01/2013 11:00:00 AM	-27.453031	153.135002
181 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.6	-0.3	29/01/2013 11:00:00 AM	-27.4375108	153.0413135
181 MAIN BEACH RD, PINKENBA, BRISBANE	0.1	-2.2	29/01/2013 11:00:00 AM	-27.3819632	153.1448974
181 WESTLAKE DR, WESTLAKE, BRISBANE	1.2	-9.4	29/01/2013 7:50:00 AM	-27.544168	152.917153
182 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.437711	153.04061
182 HARGREAVES AVE, CHELMER, BRISBANE	2.8	-4.6	29/01/2013 9:40:00 AM	-27.515845	152.984642
182 LEYBOURNE ST, CHELMER, BRISBANE	3.5	-4.6	29/01/2013 9:40:00 AM	-27.517649	152.986402
1825 CREEK RD, CANNONHILL, BRISBANE	1.8	-27.5	29/01/2013 11:00:00 AM	-27.4726485	153.095899
183 WESTLAKE DR, WESTLAKE, BRISBANE	1.4	-9.4	29/01/2013 7:50:00 AM	-27.5445762	152.9170176
1833 CREEK RD, CANNONHILL, BRISBANE	1.7	-14.4	29/01/2013 11:00:00 AM	-27.473416	153.100717
184 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.4375981	153.040847
184 FISON AVE, EAGLEFARM, BRISBANE	0	-3.3	29/01/2013 11:00:00 AM	-27.435789	153.091232
184 LEYBOURNE ST, CHELMER, BRISBANE	3.3	-5.1	29/01/2013 9:40:00 AM	-27.517746	152.986493
184 STANTON RD, TINGALPA, BRISBANE	1.9	-27.1	29/01/2013 11:00:00 AM	-27.485843	153.117658
185 A ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.2	0.2	29/01/2013 11:00:00 AM	-27.4369224	153.0414005
185 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.2	-0.3	29/01/2013 11:00:00 AM	-27.4369224	153.0414005
185 LAUREL AVE, CHELMER, BRISBANE	3.6	-13	29/01/2013 9:30:00 AM	-27.5187073	152.9701575
185 MAIN BEACH RD, PINKENBA, BRISBANE	1.1	-1.9	29/01/2013 11:00:00 AM	-27.3819632	153.1448974
185 MILTON RD, MILTON, BRISBANE	0.6	-24.4	29/01/2013 10:40:00 AM	-27.4683787	153.0056837
1858 B LYTTON RD, LYTTON, BRISBANE	2.1	-4.5	29/01/2013 11:00:00 AM	-27.425717	153.141358
1858 LYTTON RD, LYTTON, BRISBANE	1.7	-8.3	29/01/2013 11:00:00 AM	-27.425717	153.141358
186 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.3	-0.2	29/01/2013 11:00:00 AM	-27.4376036	153.0408434
186 LEYBOURNE ST, CHELMER, BRISBANE	3.8	-5.5	29/01/2013 9:40:00 AM	-27.51785	152.986594
186 LYTTON RD, EASTBRISBANE, BRISBANE	1.8	-6.8	29/01/2013 11:00:00 AM	-27.476302	153.049565
186 WRIGHT ST, CARINDALE, BRISBANE	1.9	-5.8	29/01/2013 11:00:00 AM	-27.494937	153.1241927
187 HYDE RD, YERONGA, BRISBANE	0.8	-3.3	29/01/2013 10:10:00 AM	-27.509722	153.008929
187 KIANAWAH RD, WYNNUMWEST, BRISBANE	0.5	-0.7	29/01/2013 11:00:00 AM	-27.451882	153.142604
187 WESTLAKE DR, WESTLAKE, BRISBANE	0.2	-8	29/01/2013 7:50:00 AM	-27.544048	152.916531
188 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.4373756	153.0409292
188 BOUNDARY ST, TINGALPA, BRISBANE	1	-1.7	29/01/2013 11:00:00 AM	-27.466659	153.122384
188 EAGLE FARM RD, PINKENBA, BRISBANE	0.3	-0.2	29/01/2013 11:00:00 AM	-27.422916	153.119625
188 MACQUARIE ST, STLUCIA, BRISBANE	1.8	-3.3	29/01/2013 10:25:00 AM	-27.491878	153.009652
188 MURARRIE RD, TINGALPA, BRISBANE	0.3	-1.7	29/01/2013 11:00:00 AM	-27.464159	153.110913
188 PARINGA RD, MURARRIE, BRISBANE	0.2	-4.7	29/01/2013 11:00:00 AM	-27.438811	153.119409
1885 IPSWICH RD, ROCKLEA, BRISBANE	1.2	-2.7	29/01/2013 9:50:00 AM	-27.558675	152.996417
189 LAUREL AVE, CHELMER, BRISBANE	3.6	-12.9	29/01/2013 9:30:00 AM	-27.518787	152.969446
189 MAIN BEACH RD, PINKENBA, BRISBANE	2.1	-2.9	29/01/2013 11:00:00 AM	-27.383567	153.151153
189 WESTLAKE DR, WESTLAKE, BRISBANE	0.3	-7.3	29/01/2013 7:50:00 AM	-27.544031	152.916317
1898 WYNNUM RD, WYNNUMWEST, BRISBANE	0.4	-6.2	29/01/2013 11:00:00 AM	-27.4607557	153.1490494
19  MASTERS ST, NEWSTEAD, BRISBANE	0.3	-0.6	29/01/2013 11:00:00 AM	-27.45197	153.0447
19 A ADDISON ST, WINDSOR, BRISBANE	0.6	-0.3	29/01/2013 11:00:00 AM	-27.4402518	153.0338096
19 A GILLAN ST, NORMANPARK, BRISBANE	0.3	-1.1	29/01/2013 11:00:00 AM	-27.477154	153.05041
19 A MORAY ST, NEWFARM, BRISBANE	2.9	-1.9	29/01/2013 11:00:00 AM	-27.464496	153.039194
19 A TEMPLE ST, COORPAROO, BRISBANE	0.5	-0.8	29/01/2013 11:00:00 AM	-27.4886888	153.0563536
19 ALLAMANDA ST, FAIRFIELD, BRISBANE	0	-0.7	29/01/2013 10:15:00 AM	-27.506123	153.020818
19 ARINGA CRES, KARANADOWNS, BRISBANE	11.3	-17.1	29/01/2013 6:00:00 PM	-27.547325	152.83004
19 ATKINSON DR, KARANADOWNS, BRISBANE	11.9	-12.5	29/01/2013 9:35:00 PM	-27.55617	152.808216
19 AVEBURY ST, WESTEND, BRISBANE	2	-5.6	29/01/2013 10:25:00 AM	-27.489763	153.004678
19 B KILROE ST, MILTON, BRISBANE	3	-0.3	29/01/2013 10:40:00 AM	-27.473039	153.001685
19 B PORT DR, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.407658	153.164413
19 BEVIS ST, BULIMBA, BRISBANE	0.2	-0.5	29/01/2013 11:00:00 AM	-27.455003	153.060444
19 BOUNDARY RD, INDOOROOPILLY, BRISBANE	0.5	-4.4	29/01/2013 9:35:00 AM	-27.50842	152.963306
19 BROOKE ST, ROCKLEA, BRISBANE	1	0.6	29/01/2013 9:50:00 AM	-27.544868	153.011635
19 BURKE ST, COORPAROO, BRISBANE	1.1	-2.7	29/01/2013 11:00:00 AM	-27.491296	153.06317
19 CHURCHILL ST, WOOLLOONGABBA, BRISBANE	0.2	-2.6	29/01/2013 11:00:00 AM	-27.497067	153.045602
19 COLLINGWOOD ST, ALBION, BRISBANE	0.2	-0.3	29/01/2013 11:00:00 AM	-27.433318	153.044009
19 CORELLA ST, ROCKLEA, BRISBANE	0.2	-0.1	29/01/2013 9:50:00 AM	-27.549366	153.013456
19 CULLEN ST, WINDSOR, BRISBANE	0.1	-0.3	29/01/2013 11:00:00 AM	-27.44112	153.028412
19 CUNNINGHAM ST, NEWSTEAD, BRISBANE	0.1	-1.8	29/01/2013 11:00:00 AM	-27.4710107	153.0234489
19 DENIVEN ST, CORINDA, BRISBANE	0.2	-1.1	29/01/2013 9:50:00 AM	-27.54976	152.986857
19 DIXON ST, NEWFARM, BRISBANE	0	-2.4	29/01/2013 11:00:00 AM	-27.4663108	153.0504373
19 DONALDSON ST, NORMANPARK, BRISBANE	2	0.3	29/01/2013 11:00:00 AM	-27.477106	153.054094
19 DOUGHBOY PDE, HEMMANT, BRISBANE	0.3	-8.8	29/01/2013 11:00:00 AM	-27.44869	153.124942
19 ELLIOT ST, ALBION, BRISBANE	0.6	-1.2	29/01/2013 11:00:00 AM	-27.4344023	153.0450803
19 FEEZ ST, YERONGA, BRISBANE	2.3	-10.2	29/01/2013 9:55:00 AM	-27.516858	153.011759
19 HALDANE ST, GRACEVILLE, BRISBANE	0.6	-1.1	29/01/2013 9:40:00 AM	-27.5249508	152.9869608
19 HEMMANT-TINGALPA RD, HEMMANT, BRISBANE	0.2	-2.5	29/01/2013 11:00:00 AM	-27.446388	153.125799
19 HOWARD SMITH DR, PORTOFBRISBANE, BRISBANE	0.7	-1.6	29/01/2013 11:00:00 AM	-27.4028566	153.1576302
19 HUXHAM TCE, AUCHENFLOWER, BRISBANE	0.7	-4.3	29/01/2013 10:40:00 AM	-27.471932	152.998933
19 IVY ST, INDOOROOPILLY, BRISBANE	2	-8.2	29/01/2013 9:40:00 AM	-27.5075367	152.9802818
19 JOHNSTONE ST, SHERWOOD, BRISBANE	0.9	-2.1	29/01/2013 9:50:00 AM	-27.529413	152.988291
19 KOORINGAL DR, JINDALEE, BRISBANE	0.6	-6.1	29/01/2013 8:45:00 AM	-27.531249	152.944339
19 KURILPA ST, WESTEND, BRISBANE	0.4	-1.5	29/01/2013 10:35:00 AM	-27.4828	153.002125
19 LAIDLAW PDE, EASTBRISBANE, BRISBANE	2.1	-9.7	29/01/2013 11:00:00 AM	-27.4769256	153.0484278
19 LOGAN AVE, OXLEY, BRISBANE	0	-1.4	29/01/2013 9:50:00 AM	-27.562126	152.980175
19 LONGMAN TCE, CHELMER, BRISBANE	4.5	-7.3	29/01/2013 9:35:00 AM	-27.506539	152.971847
19 LOTUS ST, WOOLLOONGABBA, BRISBANE	0.5	-1	29/01/2013 11:00:00 AM	-27.49022	153.04133
19 LUCY ST, ALBION, BRISBANE	0.2	-0.7	29/01/2013 11:00:00 AM	-27.431712	153.043923
19 LUCY ST, GREENSLOPES, BRISBANE	0	-1.9	29/01/2013 11:00:00 AM	-27.496821	153.047431
19 MARIGOLD ST, HEMMANT, BRISBANE	0.3	-0.1	29/01/2013 11:00:00 AM	-27.447365	153.124947
19 MASTERS ST, NEWSTEAD, BRISBANE	0.3	-0.7	29/01/2013 11:00:00 AM	-27.45197	153.0447
19 MCBRIDE RD, PINKENBA, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.422964	153.119076
19 MORLEY ST, CHELMER, BRISBANE	3.9	-4.8	29/01/2013 9:30:00 AM	-27.514239	152.968145
19 MYALL ST, NORMANPARK, BRISBANE	1.6	-0.8	29/01/2013 11:00:00 AM	-27.481596	153.064576
19 NARIEL ST, ALBION, BRISBANE	0.5	0	29/01/2013 11:00:00 AM	-27.439717	153.044412
19 NEILL ST, PINKENBA, BRISBANE	0.4	-0.2	29/01/2013 11:00:00 AM	-27.423153	153.117561
19 NEULANS RD, INDOOROOPILLY, BRISBANE	2.7	-26.9	29/01/2013 9:40:00 AM	-27.50576	152.977193
19 ORIENT AVE, PINKENBA, BRISBANE	0.4	-1.3	29/01/2013 11:00:00 AM	-27.426669	153.115021
19 ORMADALE RD, YERONGA, BRISBANE	3	-7.6	29/01/2013 10:05:00 AM	-27.5100965	153.0021182
19 OSPREY DR, PORTOFBRISBANE, BRISBANE	2.1	-5.6	29/01/2013 11:00:00 AM	-27.4102346	153.1634638
19 PAMELA ST, WYNNUMWEST, BRISBANE	0.3	-2	29/01/2013 11:00:00 AM	-27.446382	153.14823
19 PARK AVE, EASTBRISBANE, BRISBANE	1.9	-10.2	29/01/2013 11:00:00 AM	-27.478518	153.04371
19 PARK AVE, EASTBRISBANE, BRISBANE	1.9	-10.7	29/01/2013 11:00:00 AM	-27.478518	153.04371
19 PEDDER ST, ALBION, BRISBANE	0.5	-0.9	29/01/2013 11:00:00 AM	-27.436605	153.0446044
19 PEPLOW ST, HEMMANT, BRISBANE	0.5	-2	29/01/2013 11:00:00 AM	-27.453696	153.137369
19 PRESTWICK ST, OXLEY, BRISBANE	0.4	-3.9	29/01/2013 9:50:00 AM	-27.552703	152.982429
19 RAMSAY RD, HEMMANT, BRISBANE	0.1	-0.2	29/01/2013 11:00:00 AM	-27.446471	153.124742
19 ROBERTSON PL, FIGTREEPOCKET, BRISBANE	0.1	-13	29/01/2013 9:00:00 AM	-27.526482	152.950184
19 ROCK ST, STLUCIA, BRISBANE	0.1	-5.5	29/01/2013 10:25:00 AM	-27.4965799	153.009041
19 STIMPSON ST, FAIRFIELD, BRISBANE	0.2	-0.8	29/01/2013 10:15:00 AM	-27.502661	153.025
19 SUGARMILL RD, PINKENBA, BRISBANE	0.3	-2.6	29/01/2013 11:00:00 AM	-27.427355	153.105239
19 SUTTON ST, CHELMER, BRISBANE	3.6	-3.3	29/01/2013 9:30:00 AM	-27.510706	152.9686
19 TEESDALE ST, CORINDA, BRISBANE	4.3	-6.8	29/01/2013 9:15:00 AM	-27.545247	152.974019
19 TEMPLE ST, COORPAROO, BRISBANE	0.3	-1.5	29/01/2013 11:00:00 AM	-27.4886888	153.0563536
19 THALIA CT, CORINDA, BRISBANE	2	-6.4	29/01/2013 9:50:00 AM	-27.543146	152.990512
19 TORWOOD ST, AUCHENFLOWER, BRISBANE	1.5	1.2	29/01/2013 10:40:00 AM	-27.469657	152.999282
19 VIDGEN LANE, KENMORE, BRISBANE	5.3	-30.7	29/01/2013 8:45:00 AM	-27.525848	152.946156
19 VIOLET ST, HEMMANT, BRISBANE	0	-0.2	29/01/2013 11:00:00 AM	-27.446081	153.122697
19 VIVIAN ST, TENNYSON, BRISBANE	1.9	-5.1	29/01/2013 9:50:00 AM	-27.52548	152.996675
19 WALTER ST, BULIMBA, BRISBANE	0.2	-0.2	29/01/2013 11:00:00 AM	-27.4556209	153.0605619
19 WARREN ST, STLUCIA, BRISBANE	0.1	-2.9	29/01/2013 10:25:00 AM	-27.49502	153.004549
19 WELSBY ST, NEWFARM, BRISBANE	0.3	-1.4	29/01/2013 11:00:00 AM	-27.467253	153.0485
19 WENDOUREE CRES, WESTLAKE, BRISBANE	5.1	-6.9	29/01/2013 7:40:00 AM	-27.544156	152.909162
19 WHIMBREL ST, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.3770308	153.1790834
19 YOUNGS RD, HEMMANT, BRISBANE	0.7	-1.7	29/01/2013 11:00:00 AM	-27.452338	153.141335
190 KIANAWAH RD, WYNNUMWEST, BRISBANE	0.5	-1.7	29/01/2013 11:00:00 AM	-27.452427	153.145712
190 KING ARTHUR TCE, TENNYSON, BRISBANE	0.8	-9.4	29/01/2013 9:50:00 AM	-27.52491	153.0080788
190 MACQUARIE ST, STLUCIA, BRISBANE	1.6	-2.2	29/01/2013 10:25:00 AM	-27.491906	153.009836
190 MARSHALL RD, ROCKLEA, BRISBANE	3.4	-9	29/01/2013 9:50:00 AM	-27.553604	153.0100953
191 C DEWAR TCE, CORINDA, BRISBANE	4.3	-41.1	29/01/2013 9:20:00 AM	-27.538413	152.975332
191 KENMORE RD, KENMORE, BRISBANE	5.4	-41.7	29/01/2013 8:45:00 AM	-27.525631	152.944754
191 KING ARTHUR TCE, TENNYSON, BRISBANE	3.1	-5	29/01/2013 9:50:00 AM	-27.523914	153.008014
191 SIR FRED SCHONELL DR, STLUCIA, BRISBANE	0.5	-1.3	29/01/2013 10:25:00 AM	-27.4944019	153.0031151
191 WESTLAKE DR, WESTLAKE, BRISBANE	0.6	-6.7	29/01/2013 7:50:00 AM	-27.5443917	152.916025
192 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.437092	153.040783
192 EAGLE FARM RD, PINKENBA, BRISBANE	0.2	-0.1	29/01/2013 11:00:00 AM	-27.422574	153.12001
192 MAIN BEACH RD, PINKENBA, BRISBANE	0.4	-2	29/01/2013 11:00:00 AM	-27.381359	153.143909
193 HYDE RD, YERONGA, BRISBANE	1.9	-8.9	29/01/2013 10:10:00 AM	-27.5105068	153.0081016
193 MARY ST, BRISBANECITY, BRISBANE	0.6	-2.5	29/01/2013 10:55:00 AM	-27.47023	153.030457
193 WESTLAKE DR, WESTLAKE, BRISBANE	5.6	-5.1	29/01/2013 7:50:00 AM	-27.543969	152.915685
1934 A LYTTON RD, LYTTON, BRISBANE	2.2	-1.4	29/01/2013 11:00:00 AM	-27.41701	153.148221
1934 LYTTON RD, LYTTON, BRISBANE	2.1	-6.7	29/01/2013 11:00:00 AM	-27.41701	153.148221
1934 LYTTON RD, LYTTON, BRISBANE	2.1	-8.3	29/01/2013 11:00:00 AM	-27.41701	153.148221
194 BREAKFAST CREEK RD, NEWSTEAD, BRISBANE	2	-2.2	29/01/2013 11:00:00 AM	-27.441586	153.044374
194 DUNN RD, ROCKLEA, BRISBANE	4.1	-1.9	29/01/2013 9:50:00 AM	-27.54827	153.003593
194 EAGLE FARM RD, PINKENBA, BRISBANE	0.2	-0.5	29/01/2013 11:00:00 AM	-27.422432	153.120085
194 PARINGA RD, MURARRIE, BRISBANE	0.2	-3.3	29/01/2013 11:00:00 AM	-27.437515	153.119889
195 A MAIN BEACH RD, PINKENBA, BRISBANE	2.1	1.3	29/01/2013 11:00:00 AM	-27.3819632	153.1448974
195 KENMORE RD, KENMORE, BRISBANE	5.3	-41.8	29/01/2013 8:45:00 AM	-27.525653	152.945275
195 LAUREL AVE, CHELMER, BRISBANE	3.4	-12.6	29/01/2013 9:30:00 AM	-27.519041	152.969693
195 PRIORS POCKET RD, MOGGILL, BRISBANE	2.5	-25.6	29/01/2013 4:25:00 AM	-27.583637	152.885809
196 ABBOTSFORD RD, BOWENHILLS, BRISBANE	0.1	-0.3	29/01/2013 11:00:00 AM	-27.436845	153.04083
196 LEYBOURNE ST, CHELMER, BRISBANE	4.5	-5	29/01/2013 9:40:00 AM	-27.518255	152.987039
197 A MURARRIE RD, MURARRIE, BRISBANE	0.6	-2.7	29/01/2013 11:00:00 AM	-27.466015	153.108584
197 MARY ST, BRISBANECITY, BRISBANE	0.6	-3.3	29/01/2013 10:55:00 AM	-27.47023	153.030457
197 WOLSTON RD, SUMNER, BRISBANE	5.7	-10.9	29/01/2013 6:15:00 AM	-27.567082	152.928753
198 MAIN BEACH RD, PINKENBA, BRISBANE	0.5	-4.8	29/01/2013 11:00:00 AM	-27.380731	153.144026
198 YOUNGS RD, HEMMANT, BRISBANE	0.8	-0.8	29/01/2013 11:00:00 AM	-27.453735	153.134825
199 BREAKFAST CREEK RD, NEWSTEAD, BRISBANE	2.2	-11.2	29/01/2013 11:00:00 AM	-27.442671	153.046824
199 MEADOWLANDS RD, CARINDALE, BRISBANE	1.8	-14.3	29/01/2013 11:00:00 AM	-27.4932799	153.1148407
199 MERTHYR RD, NEWFARM, BRISBANE	1.6	-0.8	29/01/2013 11:00:00 AM	-27.462933	153.05111
199 WITTON RD, INDOOROOPILLY, BRISBANE	4.5	-3.9	29/01/2013 9:35:00 AM	-27.505377	152.969479
2  SANDFORD ST, STLUCIA, BRISBANE	0.3	-2.6	29/01/2013 10:30:00 AM	-27.490275	152.994568
2 A BYRES ST, NEWSTEAD, BRISBANE	0.7	0	29/01/2013 11:00:00 AM	-27.448174	153.043638
2 A CONSTANCE ST, GREENSLOPES, BRISBANE	0.4	-1.1	29/01/2013 11:00:00 AM	-27.4978139	153.0438063
2 A GORDON ST, NEWSTEAD, BRISBANE	0.6	0.2	29/01/2013 11:00:00 AM	-27.44803	153.04447
2 A HOWARD SMITH DR, PORTOFBRISBANE, BRISBANE	2.2	-2.6	29/01/2013 11:00:00 AM	-27.40131	153.163036
2 A SAVAGE ST, PINKENBA, BRISBANE	0.8	-1.4	29/01/2013 11:00:00 AM	-27.4329479	153.1102194
2 A TURNER ST, CHELMER, BRISBANE	0.4	-1.4	29/01/2013 9:40:00 AM	-27.516067	152.980637
2 A WHIMBREL ST, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.387971	153.173097
2 ALBANY ST, WINDSOR, BRISBANE	0.3	0	29/01/2013 11:00:00 AM	-27.435147	153.0365
2 ALDRIDGE ST, AUCHENFLOWER, BRISBANE	0.9	-0.1	29/01/2013 10:40:00 AM	-27.474551	152.997489
2 AVONMORE ST, MOGGILL, BRISBANE	0.5	-25.8	29/01/2013 6:00:00 AM	-27.580173	152.892837
2 BYRES ST, NEWSTEAD, BRISBANE	0.5	-0.2	29/01/2013 11:00:00 AM	-27.448174	153.043638
2 C SPINE ST, SUMNER, BRISBANE	0.3	-6.5	29/01/2013 6:15:00 AM	-27.570013	152.937013
2 DOUGLAS ST, SHERWOOD, BRISBANE	4.1	-13.5	29/01/2013 9:20:00 AM	-27.534933	152.972443
2 FLOWER ST, WOOLLOONGABBA, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.492537	153.043779
2 GLENELG ST, SOUTHBRISBANE, BRISBANE	0.3	-16.7	29/01/2013 10:50:00 AM	-27.478809	153.021347
2 GORDON ST, NEWSTEAD, BRISBANE	0.5	0.1	29/01/2013 11:00:00 AM	-27.44803	153.04447
2 GOSPORT ST, HEMMANT, BRISBANE	2.1	-1.7	29/01/2013 11:00:00 AM	-27.440695	153.127344
2 HALL AVE, CORINDA, BRISBANE	4	-15.2	29/01/2013 9:50:00 AM	-27.539001	152.988449
2 HIRON ST, STLUCIA, BRISBANE	0.7	-9.3	29/01/2013 10:30:00 AM	-27.492663	152.999371
2 HOWARD SMITH DR, PORTOFBRISBANE, BRISBANE	1.9	-2	29/01/2013 11:00:00 AM	-27.40131	153.163036
2 IVY ST, INDOOROOPILLY, BRISBANE	0.5	-26.4	29/01/2013 9:40:00 AM	-27.507069	152.979206
2 JILBA ST, INDOOROOPILLY, BRISBANE	2.4	-10.1	29/01/2013 9:30:00 AM	-27.510651	152.966558
2 KINGSLEY PDE, YERONGA, BRISBANE	0.2	-0.5	29/01/2013 10:10:00 AM	-27.512547	153.014926
2 KITE ST, PORTOFBRISBANE, BRISBANE	2.1	-5.6	29/01/2013 11:00:00 AM	-27.403857	153.163506
2 LAND ST, TOOWONG, BRISBANE	0.4	-2.8	29/01/2013 10:35:00 AM	-27.481461	152.995278
2 LEURA AVE, HAWTHORNE, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.458067	153.059163
2 MACBARRY PL, ROCKLEA, BRISBANE	0.2	-1.5	29/01/2013 9:50:00 AM	-27.5521958	153.0028206
2 MARIE ST, BULIMBA, BRISBANE	0.2	-0.3	29/01/2013 11:00:00 AM	-27.456437	153.06164
2 MELBOURNE ST, SOUTHBRISBANE, BRISBANE	3.1	-3.6	29/01/2013 10:50:00 AM	-27.4732864	153.0199105
2 MERTHYR RD, NEWFARM, BRISBANE	2	-2.3	29/01/2013 11:00:00 AM	-27.470549	153.040922
2 MUSGRAVE RD, COOPERSPLAINS, BRISBANE	1.5	-4.5	29/01/2013 9:50:00 AM	-27.560392	153.02227
2 OXFORD ST, BULIMBA, BRISBANE	2	-1.8	29/01/2013 11:00:00 AM	-27.450111	153.052536
2 PORT CENTRAL AVE, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.3835316	153.1751145
2 PRIORS RD, BRISBANEAIRPORT, BRISBANE	0.6	-0.8	29/01/2013 11:00:00 AM	-27.402965	153.130432
2 ROSEBERY TCE, CHELMER, BRISBANE	3.1	-9.7	29/01/2013 9:40:00 AM	-27.507468	152.974318
2 SANDFORD ST, STLUCIA, BRISBANE	1.4	-3.2	29/01/2013 10:30:00 AM	-27.490275	152.994568
2 SEAFARERS ST, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.3828419	153.1628684
2 ST LEONARDS ST, COORPAROO, BRISBANE	1.9	-4.9	29/01/2013 11:00:00 AM	-27.492228	153.052484
2 SYDNEY ST, FAIRFIELD, BRISBANE	1	-1.4	29/01/2013 10:15:00 AM	-27.507897	153.023071
2 TURNER ST, CHELMER, BRISBANE	0.4	-0.9	29/01/2013 9:40:00 AM	-27.516067	152.980637
2 VERNEY RD, GRACEVILLE, BRISBANE	1.5	-8	29/01/2013 9:30:00 AM	-27.51927	152.969529
2 WHARF ST, CHELMER, BRISBANE	1.6	-1.2	29/01/2013 9:35:00 AM	-27.506507	152.973317
2 WHIMBREL ST, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.387971	153.173097
20  EGMONT ST, SHERWOOD, BRISBANE	1	-4.5	29/01/2013 9:50:00 AM	-27.5318488	152.9881622
20  EGMONT ST, SHERWOOD, BRISBANE	1.2	-4.5	29/01/2013 9:50:00 AM	-27.5318488	152.9881622
20  NEWSTEAD TCE, NEWSTEAD, BRISBANE	0.1	-1.9	29/01/2013 11:00:00 AM	-27.446803	153.045348
20 A BIMBIL ST, ALBION, BRISBANE	1.4	-1.1	29/01/2013 11:00:00 AM	-27.433449	153.041116
20 A BOWHILL RD, WILLAWONG, BRISBANE	1.7	0.7	29/01/2013 9:50:00 AM	-27.586142	153.01258
20 A HAWKESBURY RD, MOGGILL, BRISBANE	10.4	-12.9	29/01/2013 3:25:00 AM	-27.583044	152.858767
20 A HOWARD SMITH DR, PORTOFBRISBANE, BRISBANE	2.2	-2.2	29/01/2013 11:00:00 AM	-27.404005	153.156835
20 ARCHER PDE, CORINDA, BRISBANE	3.1	-4.4	29/01/2013 9:50:00 AM	-27.548139	152.990978
20 ARCHER ST, TOOWONG, BRISBANE	0.4	-12.1	29/01/2013 10:30:00 AM	-27.485372	152.994671
20 ARGYLE ST, ALBION, BRISBANE	0.4	0	29/01/2013 11:00:00 AM	-27.441255	153.042799
20 AUSTIN ST, NEWSTEAD, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.445724	153.044294
20 B HOWARD SMITH DR, PORTOFBRISBANE, BRISBANE	2.1	-5.6	29/01/2013 11:00:00 AM	-27.404005	153.156835
20 BLACK ST, MILTON, BRISBANE	0.8	-1.9	29/01/2013 10:40:00 AM	-27.4666429	153.0082413
20 BOGAN ST, ALBION, BRISBANE	0.6	-0.9	29/01/2013 11:00:00 AM	-27.4356225	153.0446666
20 BOUNDARY ST, TINGALPA, BRISBANE	0.3	-0.6	29/01/2013 11:00:00 AM	-27.473419	153.1197
20 BRAND ST, HEMMANT, BRISBANE	0.8	-2.4	29/01/2013 11:00:00 AM	-27.447717	153.125569
20 BURNBY RD, HEMMANT, BRISBANE	0.3	-1.3	29/01/2013 11:00:00 AM	-27.449471	153.1400635
